Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,648.00",15.80,0.60,"5,915,139,888.00"
Sensitive Index,476.60,3.21,0.68,"5,464,000,000.00"
Float Index,183.03,1.10,0.60,"5,776,700,000.00"
Sensitive Float Index,155.27,0.86,0.56,"4,196,590,000.00"
Banking SubIndex,"1,818.95",9.22,0.51,"1,792,220,000.00"
Development Bank Index,"2,903.12",38.17,1.33,"1,049,920,000.00"
Finance Index,"1,285.87",1.41,0.11,"431,859,000.00"
Hotels And Tourism,"3,593.52",-52.92,-1.45,"45,300,800.00"
HydroPower Index,"2,573.10",4.98,0.19,"785,321,000.00"
Investment,99.43,0.17,0.17,"640,007,000.00"
Life Insurance,"17,189.69",114.06,0.67,"385,028,000.00"
Manufacturing And Processing,"5,549.37",47.28,0.86,"110,799,000.00"
Microfinance Index,"5,256.60",53.19,1.02,"942,639,000.00"
Mutual Fund,13.41,-0.06,-0.45,"14,596,000.00"
Non Life Insurance,"13,182.86",114.90,0.88,"604,597,000.00"
Others Index,"2,010.51",21.31,1.07,"864,015,000.00"
Trading Index,"3,650.77",11.12,0.31,"17,969,700.00"
