Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,010.01",-27.92,-1.37,"1,873,281,897.06"
Sensitive Index,386.90,-4.76,-1.22,"1,750,970,000.00"
Float Index,138.65,-1.79,-1.27,"1,772,360,000.00"
Sensitive Float Index,126.98,-1.75,-1.36,"1,164,420,000.00"
Banking SubIndex,"1,339.27",-8.97,-0.67,"211,275,890.10"
Development Bank Index,"3,577.96",-47.47,-1.31,"122,667,746.70"
Finance Index,"1,703.08",-45.10,-2.58,"114,439,056.70"
Hotels And Tourism,"2,709.43",-21.17,-0.78,"12,265,152.00"
HydroPower Index,"2,384.79",-45.21,-1.86,"424,273,304.80"
Investment,66.25,-1.85,-2.72,"97,812,832.80"
Life Insurance,"9,369.24",-233.68,-2.43,"145,934,476.30"
Manufacturing And Processing,"5,132.89",-190.73,-3.58,"254,175,575.70"
Microfinance Index,"4,567.33",-50.50,-1.09,"297,667,757.90"
Mutual Fund,14.64,-0.12,-0.80,"5,470,440.26"
Non Life Insurance,"8,056.10",-52.85,-0.65,"38,730,379.00"
Others Index,"1,446.41",-16.59,-1.13,"45,371,230.10"
Trading Index,"2,062.04",-47.69,-2.26,"7,746,037.50"
