Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,576.76",-4.00,-0.15,"5,669,194,961.88"
Sensitive Index,459.92,-0.19,-0.04,"2,227,973,276.70"
Float Index,177.39,-0.08,-0.04,"5,525,797,671.20"
Sensitive Float Index,151.80,0.37,0.24,"1,476,370,054.00"
Banking SubIndex,"1,462.42",11.16,0.76,"709,047,875.50"
Development Bank Index,"5,087.53",-6.41,-0.12,"372,349,137.60"
Finance Index,"3,024.90",-83.61,-2.68,"723,400,372.40"
Hotels And Tourism,"6,404.07",-8.05,-0.12,"91,473,096.30"
HydroPower Index,"3,190.70",-5.71,-0.17,"1,647,785,277.40"
Investment,104.72,-0.48,-0.45,"427,848,878.10"
Life Insurance,"12,524.17",-39.65,-0.31,"341,594,158.70"
Manufacturing And Processing,"6,849.32",-57.13,-0.82,"186,596,868.10"
Microfinance Index,"4,885.11",-53.03,-1.07,"429,159,167.10"
Mutual Fund,21.00,-0.17,-0.83,"18,334,140.98"
Non Life Insurance,"12,950.62",20.78,0.16,"368,534,929.70"
Others Index,"1,966.30",-12.55,-0.63,"231,489,018.20"
Trading Index,"3,600.78",-20.81,-0.57,"15,253,557.00"
