Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,022.10",-3.72,-0.12,"16,528,749,739.00"
Sensitive Index,550.26,0.25,0.04,"17,161,100,000.00"
Float Index,208.95,-1.27,-0.60,"16,403,800,000.00"
Sensitive Float Index,181.74,-1.40,-0.77,"12,140,100,000.00"
Banking SubIndex,"1,990.80",-6.80,-0.34,"3,803,720,000.00"
Development Bank Index,"4,821.04",-222.89,-4.42,"2,917,140,000.00"
Finance Index,"2,540.22",-86.51,-3.29,"1,743,760,000.00"
Hotels And Tourism,"3,936.46",58.25,1.50,"408,997,000.00"
HydroPower Index,"3,144.94",-90.75,-2.80,"3,428,810,000.00"
Investment,113.21,2.29,2.07,"917,360,000.00"
Life Insurance,"18,647.18",-10.48,-0.06,"687,617,000.00"
Manufacturing And Processing,"6,449.58",72.92,1.14,"611,550,000.00"
Microfinance Index,"5,311.76",-39.14,-0.73,"793,271,000.00"
Mutual Fund,15.66,0.05,0.35,"57,288,300.00"
Non Life Insurance,"15,484.57",-1.76,-0.01,"2,230,800,000.00"
Others Index,"2,356.63",90.36,3.99,"1,916,190,000.00"
Trading Index,"4,056.05",-11.06,-0.27,"44,125,500.00"
