Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,995.49",-24.44,-1.21,"1,288,363,424.63"
Sensitive Index,378.38,-3.56,-0.93,"380,677,038.20"
Float Index,140.15,-1.68,-1.18,"1,260,846,907.30"
Sensitive Float Index,126.61,-1.26,-0.98,"371,948,092.80"
Banking SubIndex,"1,309.52",-7.63,-0.58,"186,557,115.80"
Development Bank Index,"3,586.23",-51.45,-1.41,"38,423,257.10"
Finance Index,"1,679.69",-10.57,-0.63,"42,212,750.50"
Hotels And Tourism,"3,129.76",-47.07,-1.48,"19,053,250.20"
HydroPower Index,"2,556.91",-34.95,-1.35,"426,018,866.80"
Investment,65.00,-0.56,-0.85,"45,273,532.60"
Life Insurance,"10,002.42",-156.81,-1.54,"66,970,785.70"
Manufacturing And Processing,"4,773.89",-111.20,-2.28,"125,281,130.10"
Microfinance Index,"3,840.30",-104.67,-2.65,"208,721,615.70"
Mutual Fund,14.12,-0.11,-0.78,"4,951,440.43"
Non Life Insurance,"8,771.26",-97.62,-1.10,"59,382,182.30"
Others Index,"1,448.88",-19.11,-1.30,"34,498,979.40"
Trading Index,"2,140.61",-27.71,-1.28,"8,453,441.10"
