Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,660.39",28.91,1.09,"7,033,050,286.60"
Sensitive Index,456.75,6.19,1.37,"3,376,896,886.90"
Float Index,182.35,2.36,1.31,"6,855,523,335.20"
Sensitive Float Index,155.78,2.27,1.48,"3,376,896,886.90"
Banking SubIndex,"1,379.56",14.92,1.09,"501,012,802.60"
Development Bank Index,"5,486.66",65.66,1.21,"561,249,401.80"
Finance Index,"2,344.11",13.04,0.55,"99,080,238.70"
Hotels And Tourism,"6,730.82",38.27,0.57,"102,633,123.60"
HydroPower Index,"3,610.92",49.42,1.38,"3,680,987,688.70"
Investment,111.27,2.58,2.38,"818,285,527.70"
Life Insurance,"12,811.64",142.76,1.12,"185,143,389.20"
Manufacturing And Processing,"7,065.20",-5.62,-0.07,"147,535,631.50"
Microfinance Index,"4,845.73",105.25,2.22,"495,450,661.30"
Mutual Fund,19.33,0.06,0.33,"12,658,488.31"
Non Life Insurance,"12,131.24",126.11,1.05,"132,140,061.70"
Others Index,"2,286.71",11.01,0.48,"122,025,029.50"
Trading Index,"4,147.57",-25.58,-0.61,"9,979,778.90"
