Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,980.34",0.07,0.00,"2,959,458,501.43"
Sensitive Index,351.95,1.14,0.32,"894,865,209.40"
Float Index,134.14,0.14,0.11,"2,908,405,481.10"
Sensitive Float Index,114.84,0.65,0.57,"889,017,126.50"
Banking SubIndex,"1,033.39",3.03,0.29,"175,602,886.20"
Development Bank Index,"3,999.80",65.49,1.66,"367,363,915.00"
Finance Index,"2,225.26",89.22,4.17,"1,051,873,463.70"
Hotels And Tourism,"4,939.77",-30.19,-0.60,"21,023,524.10"
HydroPower Index,"2,394.58",-12.10,-0.50,"553,307,277.90"
Investment,73.94,-0.01,-0.01,"61,364,988.70"
Life Insurance,"10,027.18",-25.25,-0.25,"155,140,424.80"
Manufacturing And Processing,"6,524.70",-4.54,-0.06,"150,804,749.60"
Microfinance Index,"3,975.51",-0.20,0.00,"204,954,183.50"
Mutual Fund,18.21,0.07,0.38,"2,036,448.13"
Non Life Insurance,"10,261.32",-52.66,-0.51,"108,983,351.20"
Others Index,"1,636.20",-13.57,-0.82,"72,336,021.20"
Trading Index,"2,709.31",-12.42,-0.45,"6,724,354.00"
