Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,640.96",-5.99,-0.22,"7,970,886,663.46"
Sensitive Index,451.33,0.00,0.00,"4,622,680,995.00"
Float Index,180.25,-0.26,-0.14,"7,812,540,713.80"
Sensitive Float Index,153.35,0.08,0.05,"4,622,680,995.00"
Banking SubIndex,"1,364.42",-6.02,-0.43,"513,081,173.30"
Development Bank Index,"5,467.21",-15.72,-0.28,"604,622,408.60"
Finance Index,"2,352.88",-7.05,-0.29,"100,695,633.10"
Hotels And Tourism,"6,738.66",-32.80,-0.48,"309,732,377.90"
HydroPower Index,"3,450.83",38.85,1.13,"4,542,533,470.80"
Investment,111.89,0.04,0.03,"558,415,499.60"
Life Insurance,"12,997.07",-73.36,-0.56,"231,598,870.90"
Manufacturing And Processing,"7,178.65",-75.65,-1.04,"317,553,058.20"
Microfinance Index,"4,705.11",-19.07,-0.40,"222,166,318.90"
Mutual Fund,19.19,-0.03,-0.16,"5,103,060.66"
Non Life Insurance,"12,206.35",-15.04,-0.12,"198,837,434.10"
Others Index,"2,299.96",-15.62,-0.67,"204,287,243.40"
Trading Index,"4,254.91",-36.63,-0.85,"9,017,225.00"
