Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,209.60",-7.32,-0.60,"732,169,261.00"
Sensitive Index,263.31,-1.50,-0.57,"762,966,000.00"
Float Index,89.92,-0.59,-0.65,"726,469,000.00"
Sensitive Float Index,85.75,-0.57,-0.66,"649,575,000.00"
Banking SubIndex,"1,086.43",-11.21,-1.02,"272,283,000.00"
Development Bank Index,"1,640.66",-8.62,-0.52,"274,585,000.00"
Finance Index,585.44,5.60,0.97,"64,491,600.00"
Hotels And Tourism,"1,908.53",-17.70,-0.92,"2,156,110.00"
HydroPower Index,955.69,-5.21,-0.54,"29,175,500.00"
Life Insurance,"5,948.33",-11.11,-0.19,"46,633,300.00"
Manufacturing And Processing,"2,410.27",13.76,0.57,"16,705,200.00"
Microfinance Index,"1,803.41",14.46,0.81,"246,388,000.00"
Mutual Fund,9.55,0.09,0.95,"1,202,580.00"
Non Life Insurance,"4,608.89",-61.93,-1.33,"82,069,400.00"
Others Index,659.88,0.34,0.05,"15,172,900.00"
Trading Index,670.29,-7.58,-1.12,"2,614,060.00"
