Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,633.65",5.28,0.20,"2,742,085,704.00"
Sensitive Index,496.74,0.89,0.18,"2,893,000,000.00"
Float Index,181.50,0.19,0.10,"2,723,300,000.00"
Sensitive Float Index,161.40,-0.16,-0.10,"1,806,530,000.00"
Banking SubIndex,"1,763.02",1.65,0.09,"434,220,962.20"
Development Bank Index,"4,944.97",7.93,0.16,"335,034,454.70"
Finance Index,"2,483.01",6.97,0.28,"255,696,123.30"
Hotels And Tourism,"3,160.62",-17.49,-0.55,"13,878,404.20"
HydroPower Index,"3,024.76",7.04,0.23,"715,550,797.00"
Investment,82.33,0.16,0.19,"124,100,095.80"
Life Insurance,"13,967.69",-4.53,-0.03,"115,420,630.00"
Manufacturing And Processing,"6,170.30",54.68,0.89,"116,278,252.50"
Microfinance Index,"5,072.15",-5.90,-0.12,"335,892,334.80"
Mutual Fund,15.32,0.01,0.03,"10,816,696.54"
Non Life Insurance,"11,752.21",-22.21,-0.19,"97,553,722.70"
Others Index,"2,081.11",19.57,0.95,"172,108,332.10"
Trading Index,"2,786.93",11.93,0.43,"7,563,511.00"
