Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,601.61",6.74,0.25,"3,441,903,770.17"
Sensitive Index,447.52,2.01,0.45,"1,450,148,552.30"
Float Index,177.90,0.62,0.35,"3,414,736,694.90"
Sensitive Float Index,151.75,0.78,0.51,"1,450,148,552.30"
Banking SubIndex,"1,346.68",9.73,0.72,"549,350,046.60"
Development Bank Index,"5,345.99",17.91,0.33,"198,487,155.30"
Finance Index,"2,289.77",20.48,0.90,"143,595,265.40"
Hotels And Tourism,"6,892.28",-8.18,-0.11,"67,663,592.10"
HydroPower Index,"3,332.07",2.29,0.06,"1,283,221,373.00"
Investment,102.18,-0.08,-0.08,"179,141,916.50"
Life Insurance,"13,180.32",40.57,0.30,"207,332,296.50"
Manufacturing And Processing,"8,233.85",43.95,0.53,"268,962,621.90"
Microfinance Index,"4,878.29",-4.04,-0.08,"237,714,864.20"
Mutual Fund,20.18,-0.02,-0.11,"2,514,250.68"
Non Life Insurance,"10,776.29",10.22,0.09,"58,945,140.10"
Others Index,"2,319.71",-3.99,-0.17,"212,955,445.30"
Trading Index,"3,782.91",10.18,0.27,"7,366,978.00"
