Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,742.88",43.22,1.60,"5,660,237,737.60"
Sensitive Index,493.98,7.68,1.58,"2,135,142,398.41"
Float Index,189.79,3.28,1.76,"5,428,352,442.20"
Sensitive Float Index,163.82,2.74,1.70,"2,135,142,398.41"
Banking SubIndex,"1,601.81",31.17,1.98,"944,510,484.04"
Development Bank Index,"5,445.56",98.93,1.85,"252,922,893.80"
Finance Index,"3,419.58",29.24,0.86,"748,026,630.00"
Hotels And Tourism,"6,772.31",99.86,1.49,"164,252,524.70"
HydroPower Index,"3,314.71",69.38,2.13,"1,806,856,987.86"
Investment,108.93,0.75,0.69,"299,419,716.40"
Life Insurance,"13,403.96",237.62,1.80,"301,690,379.80"
Manufacturing And Processing,"7,186.29",96.79,1.36,"256,833,635.20"
Microfinance Index,"5,082.37",74.54,1.48,"257,423,365.20"
Mutual Fund,20.99,0.17,0.83,"9,212,742.80"
Non Life Insurance,"13,196.42",180.03,1.38,"170,383,701.80"
Others Index,"2,114.79",12.06,0.57,"266,479,293.20"
Trading Index,"3,730.68",124.31,3.44,"22,298,805.50"
