Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,998.48",5.09,0.25,"988,628,562.24"
Sensitive Index,383.56,1.45,0.38,"303,816,463.90"
Float Index,138.57,0.43,0.31,"962,239,771.40"
Sensitive Float Index,126.94,0.59,0.46,"303,482,609.90"
Banking SubIndex,"1,265.84",6.61,0.52,"237,040,930.60"
Development Bank Index,"3,758.81",26.30,0.70,"52,324,952.70"
Finance Index,"1,697.46",2.22,0.13,"34,486,311.20"
Hotels And Tourism,"5,576.10",45.23,0.81,"84,529,113.30"
HydroPower Index,"2,054.56",-1.88,-0.09,"139,209,740.10"
Investment,70.11,0.20,0.29,"41,040,842.10"
Life Insurance,"10,959.60",24.31,0.22,"109,529,504.00"
Manufacturing And Processing,"5,234.35",-2.15,-0.04,"72,252,730.00"
Microfinance Index,"3,635.23",-0.25,0.00,"67,765,751.40"
Mutual Fund,18.89,0.05,0.28,"7,258,517.04"
Non Life Insurance,"10,616.82",14.14,0.13,"83,771,079.90"
Others Index,"1,466.19",-4.25,-0.28,"31,104,690.10"
Trading Index,"2,868.99",18.57,0.65,"9,184,126.00"
