Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,866.68",-5.20,-0.28,"917,610,296.04"
Sensitive Index,351.97,-0.73,-0.21,"334,127,707.60"
Float Index,130.51,-0.41,-0.31,"882,230,940.20"
Sensitive Float Index,117.00,-0.15,-0.13,"332,043,546.10"
Banking SubIndex,"1,194.56",-5.81,-0.48,"214,325,157.40"
Development Bank Index,"3,451.44",10.78,0.31,"44,797,087.70"
Finance Index,"1,589.87",2.70,0.17,"25,038,314.70"
Hotels And Tourism,"3,142.10",3.18,0.10,"13,010,536.80"
HydroPower Index,"2,484.26",4.40,0.18,"261,075,275.30"
Investment,63.30,-0.02,-0.03,"36,192,380.10"
Life Insurance,"9,360.48",-80.70,-0.85,"47,062,870.40"
Manufacturing And Processing,"4,323.34",-0.72,-0.02,"69,528,793.60"
Microfinance Index,"3,353.07",7.64,0.23,"61,434,851.10"
Mutual Fund,13.29,0.00,0.03,"1,244,546.74"
Non Life Insurance,"8,487.21",-119.63,-1.39,"89,632,960.30"
Others Index,"1,410.96",-4.36,-0.31,"19,798,454.80"
Trading Index,"2,104.53",3.02,0.14,"334,258.00"
