Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,857.75",54.12,1.93,"6,669,748,567.76"
Sensitive Index,530.83,8.94,1.71,"6,941,860,000.00"
Float Index,196.98,4.09,2.12,"6,644,760,000.00"
Sensitive Float Index,173.07,3.34,1.97,"4,225,060,000.00"
Banking SubIndex,"1,843.38",9.87,0.54,"718,621,437.00"
Development Bank Index,"5,175.25",147.65,2.94,"512,050,155.40"
Finance Index,"2,618.78",92.59,3.67,"575,048,765.40"
Hotels And Tourism,"3,234.15",35.69,1.12,"24,298,025.60"
HydroPower Index,"3,393.07",158.48,4.90,"2,136,956,206.20"
Investment,95.95,3.05,3.29,"514,377,406.20"
Life Insurance,"16,139.74",349.61,2.21,"418,102,306.60"
Manufacturing And Processing,"7,290.99",127.34,1.78,"198,365,034.10"
Microfinance Index,"5,614.30",174.34,3.20,"780,305,604.90"
Mutual Fund,15.89,0.15,0.96,"7,222,658.16"
Non Life Insurance,"13,068.48",288.56,2.26,"587,870,442.20"
Others Index,"2,137.01",-3.41,-0.16,"156,939,145.20"
Trading Index,"3,188.73",83.46,2.69,"21,823,154.00"
