Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,553.62",-7.21,-0.46,"1,829,872,968.00"
Sensitive Index,307.82,-1.79,-0.58,"1,763,050,000.00"
Float Index,107.86,-0.54,-0.49,"1,803,890,000.00"
Sensitive Float Index,101.20,-0.63,-0.62,"1,130,190,000.00"
Banking SubIndex,"1,243.79",-10.82,-0.86,"328,881,000.00"
Development Bank Index,"1,846.87",-0.68,-0.04,"194,978,000.00"
Finance Index,775.76,-2.80,-0.36,"112,231,000.00"
Hotels And Tourism,"1,756.08",-10.08,-0.57,"5,530,560.00"
HydroPower Index,"1,308.43",28.05,2.19,"693,866,000.00"
Life Insurance,"9,517.50",-42.95,-0.45,"133,374,000.00"
Manufacturing And Processing,"2,996.64",6.00,0.20,"46,583,000.00"
Microfinance Index,"2,542.91",-13.58,-0.53,"143,385,000.00"
Mutual Fund,10.69,0.02,0.21,"2,166,380.00"
Non Life Insurance,"7,763.18",-44.99,-0.58,"282,564,000.00"
Others Index,"1,011.40",-4.94,-0.49,"154,045,000.00"
Trading Index,"1,048.88",-24.00,-2.24,"1,642,980.00"
