Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,096.08",1.54,0.07,"1,931,719,103.92"
Sensitive Index,400.26,1.89,0.47,"657,432,350.20"
Float Index,147.47,0.18,0.12,"1,931,719,103.92"
Sensitive Float Index,134.71,0.77,0.57,"653,604,414.20"
Banking SubIndex,"1,364.79",1.66,0.12,"326,382,901.20"
Development Bank Index,"3,674.40",11.74,0.32,"91,095,793.70"
Finance Index,"1,750.28",27.78,1.61,"134,988,620.00"
Hotels And Tourism,"3,252.07",23.96,0.74,"20,986,663.70"
HydroPower Index,"2,596.43",7.44,0.29,"649,689,359.20"
Investment,64.61,0.27,0.42,"75,848,474.90"
Life Insurance,"10,608.78",-52.91,-0.50,"168,145,210.40"
Manufacturing And Processing,"5,162.47",36.09,0.70,"79,348,503.40"
Microfinance Index,"4,568.05",-15.68,-0.34,"188,022,599.80"
Mutual Fund,14.46,0.02,0.13,"3,125,511.18"
Non Life Insurance,"9,024.78",-40.97,-0.45,"120,630,831.70"
Others Index,"1,489.35",-4.73,-0.32,"53,084,831.00"
Trading Index,"2,218.44",-17.14,-0.77,"7,763,252.00"
