Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,495.15",7.35,0.49,"1,798,363,063.00"
Sensitive Index,299.47,0.83,0.28,"1,536,290,000.00"
Float Index,103.40,0.35,0.36,"1,777,340,000.00"
Sensitive Float Index,98.36,0.34,0.35,"1,265,150,000.00"
Banking SubIndex,"1,206.45",-2.85,-0.24,"319,632,000.00"
Development Bank Index,"1,751.83",7.04,0.40,"148,904,000.00"
Finance Index,677.81,4.49,0.67,"228,409,000.00"
Hotels And Tourism,"1,511.19",-4.96,-0.33,"5,239,420.00"
HydroPower Index,"1,094.04",21.10,1.97,"195,572,000.00"
Life Insurance,"9,164.74",48.59,0.53,"176,573,000.00"
Manufacturing And Processing,"3,026.00",80.64,2.74,"113,030,000.00"
Microfinance Index,"2,518.34",19.16,0.77,"177,765,000.00"
Mutual Fund,10.80,0.01,0.13,"3,912,860.00"
Non Life Insurance,"7,474.36",73.43,0.99,"464,728,000.00"
Others Index,997.56,12.56,1.27,"414,984,000.00"
Trading Index,"1,028.67",81.30,8.58,"6,690,830.00"
