Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,640.54",4.59,0.17,"4,908,094,092.73"
Sensitive Index,455.93,0.92,0.20,"1,604,543,785.60"
Float Index,181.26,0.45,0.25,"4,885,313,679.80"
Sensitive Float Index,155.17,0.35,0.23,"1,604,543,785.60"
Banking SubIndex,"1,375.98",4.22,0.30,"350,365,563.70"
Development Bank Index,"5,575.07",10.12,0.18,"237,745,821.40"
Finance Index,"2,382.65",-10.57,-0.44,"263,792,769.80"
Hotels And Tourism,"7,048.58",28.62,0.40,"196,784,774.90"
HydroPower Index,"3,349.06",10.70,0.32,"2,197,966,847.40"
Investment,102.36,-0.22,-0.21,"126,056,080.10"
Life Insurance,"12,915.30",42.77,0.33,"175,595,044.40"
Manufacturing And Processing,"8,789.50",43.52,0.49,"761,531,900.80"
Microfinance Index,"4,933.63",-2.20,-0.04,"263,672,736.10"
Mutual Fund,20.59,-0.04,-0.19,"3,550,966.74"
Non Life Insurance,"10,914.03",29.30,0.26,"54,723,072.60"
Others Index,"2,349.50",-1.71,-0.07,"248,164,811.80"
Trading Index,"3,791.75",-8.37,-0.22,"8,914,256.80"
