Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,841.93",-2.43,-0.13,"471,574,067.13"
Sensitive Index,353.80,-0.45,-0.13,"216,799,600.80"
Float Index,128.86,-0.13,-0.10,"576,368,186.10"
Sensitive Float Index,117.68,-0.12,-0.10,"216,355,041.80"
Banking SubIndex,"1,213.55",-2.63,-0.22,"152,701,678.70"
Development Bank Index,"3,408.52",-8.90,-0.26,"29,843,802.50"
Finance Index,"1,541.41",3.26,0.21,"15,190,521.10"
Hotels And Tourism,"3,438.55",-14.39,-0.42,"19,318,334.90"
HydroPower Index,"2,298.87",2.12,0.09,"158,776,441.50"
Investment,61.89,-0.23,-0.36,"21,905,715.80"
Life Insurance,"9,236.80",-9.20,-0.10,"28,109,396.10"
Manufacturing And Processing,"4,395.97",26.03,0.60,"48,000,161.50"
Microfinance Index,"3,254.35",0.93,0.03,"42,934,491.70"
Mutual Fund,13.48,-0.06,-0.43,"885,339.11"
Non Life Insurance,"8,480.48",30.83,0.36,"26,339,486.50"
Others Index,"1,352.46",-10.78,-0.79,"33,045,752.80"
Trading Index,"2,024.40",-4.74,-0.23,"202,403.00"
