Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,612.20",28.91,1.11,"4,430,024,603.33"
Sensitive Index,446.56,3.48,0.78,"1,133,016,832.55"
Float Index,176.62,1.94,1.11,"4,327,436,165.35"
Sensitive Float Index,148.64,1.19,0.80,"1,133,016,832.55"
Banking SubIndex,"1,391.83",11.71,0.84,"379,445,361.45"
Development Bank Index,"5,407.90",61.57,1.15,"344,082,991.40"
Finance Index,"3,108.05",51.25,1.67,"450,276,511.60"
Hotels And Tourism,"6,417.42",28.07,0.43,"91,715,108.10"
HydroPower Index,"3,515.26",90.86,2.65,"2,009,749,623.00"
Investment,98.19,0.50,0.51,"147,014,949.90"
Life Insurance,"12,496.30",91.46,0.73,"146,824,050.50"
Manufacturing And Processing,"6,984.79",167.77,2.46,"195,209,549.60"
Microfinance Index,"4,864.36",39.19,0.81,"413,225,895.60"
Mutual Fund,20.33,-0.89,-4.21,"5,837,220.48"
Non Life Insurance,"12,423.58",14.35,0.11,"92,101,051.70"
Others Index,"1,934.25",12.11,0.63,"88,146,874.80"
Trading Index,"4,633.06",21.35,0.46,"18,328,666.50"
