Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,965.96",30.33,1.57,"6,698,874,354.00"
Sensitive Index,376.56,7.01,1.90,"6,558,680,000.00"
Float Index,134.06,2.00,1.52,"6,659,730,000.00"
Sensitive Float Index,121.24,2.28,1.92,"5,532,820,000.00"
Banking SubIndex,"1,470.00",21.06,1.45,"2,145,600,000.00"
Development Bank Index,"2,124.36",14.66,0.70,"929,389,000.00"
Finance Index,858.06,3.08,0.36,"528,526,000.00"
Hotels And Tourism,"1,900.68",-23.05,-1.20,"17,289,800.00"
HydroPower Index,"1,568.29",25.14,1.63,"395,705,000.00"
Life Insurance,"12,791.03",202.55,1.61,"1,097,290,000.00"
Manufacturing And Processing,"4,802.32",141.87,3.04,"442,190,000.00"
Microfinance Index,"3,186.93",34.53,1.10,"742,248,000.00"
Mutual Fund,11.23,-0.02,-0.19,"16,775,300.00"
Non Life Insurance,"9,208.71",75.25,0.82,"1,621,040,000.00"
Others Index,"1,562.06",38.19,2.51,"1,064,320,000.00"
Trading Index,"1,894.79",-37.33,-1.93,"12,256,700.00"
