Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,065.82",-12.89,-0.62,"1,273,385,276.82"
Sensitive Index,400.36,-3.12,-0.77,"1,269,440,000.00"
Float Index,142.15,-0.68,-0.48,"1,252,690,000.00"
Sensitive Float Index,129.32,-0.61,-0.47,"924,707,000.00"
Banking SubIndex,"1,428.46",-19.04,-1.32,"322,199,546.32"
Development Bank Index,"3,618.70",11.93,0.33,"86,182,655.50"
Finance Index,"1,529.06",3.30,0.22,"52,774,772.60"
Hotels And Tourism,"2,710.24",-1.24,-0.05,"6,640,997.40"
HydroPower Index,"2,420.77",-4.99,-0.21,"277,351,848.80"
Investment,67.44,-0.21,-0.31,"56,468,857.80"
Life Insurance,"9,663.60",-198.32,-2.01,"187,025,680.40"
Manufacturing And Processing,"5,028.03",21.09,0.42,"65,700,427.60"
Microfinance Index,"4,320.51",22.60,0.53,"112,535,311.50"
Mutual Fund,14.82,0.04,0.27,"15,739,584.18"
Non Life Insurance,"8,485.14",-49.54,-0.58,"59,787,541.90"
Others Index,"1,534.02",1.59,0.10,"23,086,413.60"
Trading Index,"1,707.48",-0.12,-0.01,"2,934,414.00"
