Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,815.06",-5.59,-0.20,"5,395,672,627.02"
Sensitive Index,524.94,-1.09,-0.21,"5,604,830,000.00"
Float Index,193.67,-0.37,-0.19,"5,368,570,000.00"
Sensitive Float Index,170.31,-0.24,-0.14,"3,800,680,000.00"
Banking SubIndex,"1,835.41",-3.61,-0.20,"785,217,786.40"
Development Bank Index,"4,955.45",-15.60,-0.31,"467,703,908.60"
Finance Index,"2,441.73",-5.39,-0.22,"375,535,799.90"
Hotels And Tourism,"3,118.07",-4.25,-0.14,"21,089,496.50"
HydroPower Index,"3,297.44",-10.57,-0.31,"1,428,726,576.00"
Investment,91.04,-0.37,-0.40,"269,094,082.80"
Life Insurance,"16,387.27",72.16,0.44,"814,897,528.80"
Manufacturing And Processing,"7,294.27",-13.59,-0.19,"176,685,667.20"
Microfinance Index,"5,402.02",-15.24,-0.28,"452,618,419.50"
Mutual Fund,16.03,-0.01,-0.09,"11,568,595.52"
Non Life Insurance,"12,866.56",-17.29,-0.13,"414,913,544.20"
Others Index,"2,168.78",-9.89,-0.45,"122,565,716.40"
Trading Index,"2,975.81",-1.46,-0.05,"39,520,428.00"
