Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,952.66",14.41,0.74,"1,204,409,411.61"
Sensitive Index,370.24,1.53,0.42,"423,032,002.80"
Float Index,137.21,1.01,0.74,"1,181,687,713.60"
Sensitive Float Index,123.72,0.49,0.40,"421,388,514.80"
Banking SubIndex,"1,291.65",6.57,0.51,"181,973,963.30"
Development Bank Index,"3,547.44",40.82,1.16,"52,379,584.20"
Finance Index,"1,642.95",19.17,1.18,"39,390,111.30"
Hotels And Tourism,"3,063.74",31.75,1.05,"9,852,264.40"
HydroPower Index,"2,504.86",41.15,1.67,"317,296,705.30"
Investment,63.67,0.70,1.11,"44,639,401.20"
Life Insurance,"9,747.28",44.27,0.46,"52,938,619.80"
Manufacturing And Processing,"4,512.25",-48.57,-1.06,"126,684,476.50"
Microfinance Index,"3,668.49",18.36,0.50,"171,446,649.50"
Mutual Fund,13.89,-0.04,-0.29,"2,342,243.28"
Non Life Insurance,"8,707.62",83.74,0.97,"42,936,919.20"
Others Index,"1,410.21",9.93,0.71,"21,071,125.90"
Trading Index,"2,109.12",15.75,0.75,"121,077,893.00"
