Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,926.89",-50.13,-1.68,"9,505,970,822.00"
Sensitive Index,541.77,-8.90,-1.62,"10,062,000,000.00"
Float Index,205.06,-3.40,-1.63,"9,361,710,000.00"
Sensitive Float Index,182.62,-2.97,-1.60,"7,164,500,000.00"
Banking SubIndex,"1,964.11",-16.43,-0.83,"1,565,450,000.00"
Development Bank Index,"5,472.14",-186.13,-3.29,"1,934,790,000.00"
Finance Index,"2,983.93",-113.88,-3.68,"1,334,990,000.00"
Hotels And Tourism,"3,600.94",-0.96,-0.03,"113,477,000.00"
HydroPower Index,"3,330.32",-116.78,-3.39,"2,801,230,000.00"
Investment,102.60,-3.51,-3.31,"404,038,000.00"
Life Insurance,"16,548.47",-342.02,-2.02,"406,445,000.00"
Manufacturing And Processing,"6,751.60",-127.05,-1.85,"294,100,000.00"
Microfinance Index,"5,620.27",-23.47,-0.42,"931,474,000.00"
Mutual Fund,16.21,-0.14,-0.84,"64,111,300.00"
Non Life Insurance,"13,497.92",-233.84,-1.70,"773,438,000.00"
Others Index,"1,875.12",-37.52,-1.96,"627,807,000.00"
Trading Index,"3,577.88",-38.56,-1.07,"15,438,300.00"
