Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,760.02",83.33,3.11,"10,928,506,863.01"
Sensitive Index,471.92,14.30,3.12,"3,881,483,626.70"
Float Index,189.19,6.01,3.28,"10,752,927,123.90"
Sensitive Float Index,161.27,5.03,3.22,"3,881,483,626.70"
Banking SubIndex,"1,451.19",44.79,3.18,"884,458,017.00"
Development Bank Index,"5,946.50",208.37,3.63,"525,932,220.80"
Finance Index,"2,440.01",94.66,4.03,"268,941,709.60"
Hotels And Tourism,"7,448.59",233.94,3.24,"111,165,041.40"
HydroPower Index,"3,801.65",166.91,4.59,"4,604,716,898.00"
Investment,105.83,3.41,3.33,"768,481,126.30"
Life Insurance,"12,756.62",330.63,2.66,"255,145,182.50"
Manufacturing And Processing,"10,759.36",162.86,1.53,"1,948,521,537.00"
Microfinance Index,"4,891.63",116.06,2.43,"403,357,633.00"
Mutual Fund,21.85,0.30,1.40,"15,092,468.72"
Non Life Insurance,"11,061.03",317.21,2.95,"140,361,907.80"
Others Index,"2,087.09",48.25,2.36,"816,119,779.00"
Trading Index,"3,866.69",90.88,2.40,"25,726,071.50"
