Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,622.88",-10.53,-0.40,"4,774,786,034.55"
Sensitive Index,455.31,-1.47,-0.32,"1,914,179,711.40"
Float Index,179.72,-0.71,-0.39,"4,746,051,444.82"
Sensitive Float Index,154.35,-0.60,-0.39,"1,914,179,711.40"
Banking SubIndex,"1,367.16",-5.31,-0.38,"325,623,957.40"
Development Bank Index,"5,466.97",36.63,0.67,"431,271,155.50"
Finance Index,"2,321.03",-1.07,-0.04,"346,594,004.60"
Hotels And Tourism,"6,887.15",-8.40,-0.12,"116,067,172.80"
HydroPower Index,"3,331.65",-26.32,-0.78,"1,743,670,404.62"
Investment,102.28,-0.23,-0.22,"142,843,243.00"
Life Insurance,"12,959.61",-112.14,-0.85,"245,275,733.10"
Manufacturing And Processing,"8,442.31",-1.14,-0.01,"596,998,351.70"
Microfinance Index,"4,908.72",-4.18,-0.08,"387,474,247.30"
Mutual Fund,20.58,0.05,0.25,"6,619,221.33"
Non Life Insurance,"10,953.56",-25.12,-0.22,"121,771,754.30"
Others Index,"2,360.26",-15.88,-0.66,"266,651,150.00"
Trading Index,"3,786.75",-24.20,-0.63,"21,810,270.50"
