Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,782.68",-45.25,-1.60,"13,909,113,291.00"
Sensitive Index,500.47,-6.58,-1.30,"13,446,800,000.00"
Float Index,192.11,-2.90,-1.49,"13,034,100,000.00"
Sensitive Float Index,163.93,-2.08,-1.25,"8,600,550,000.00"
Banking SubIndex,"1,857.97",-19.02,-1.01,"2,231,550,000.00"
Development Bank Index,"3,649.37",-56.97,-1.54,"2,622,390,000.00"
Finance Index,"1,721.93",-12.81,-0.74,"1,001,990,000.00"
Hotels And Tourism,"3,516.91",-0.81,-0.02,"153,606,000.00"
HydroPower Index,"2,885.88",-129.93,-4.31,"4,100,940,000.00"
Investment,101.46,-0.98,-0.95,"604,317,000.00"
Life Insurance,"18,176.88",-356.90,-1.93,"897,573,000.00"
Manufacturing And Processing,"5,741.93",-103.21,-1.77,"143,501,000.00"
Microfinance Index,"5,350.66",-9.99,-0.19,"982,261,000.00"
Mutual Fund,14.71,0.04,0.24,"59,779,200.00"
Non Life Insurance,"14,444.79",-380.88,-2.57,"1,826,660,000.00"
Others Index,"2,089.76",-52.53,-2.45,"1,034,850,000.00"
Trading Index,"4,268.54",-168.09,-3.79,"58,153,000.00"
