Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,186.36",56.94,2.67,"5,476,287,740.47"
Sensitive Index,412.51,13.40,3.36,"2,186,375,586.20"
Float Index,151.46,4.28,2.91,"5,415,364,349.30"
Sensitive Float Index,134.97,4.51,3.45,"2,183,214,306.40"
Banking SubIndex,"1,276.50",48.25,3.93,"780,072,668.70"
Development Bank Index,"4,011.61",53.70,1.36,"327,472,375.00"
Finance Index,"1,950.48",83.00,4.44,"529,058,708.70"
Hotels And Tourism,"5,838.62",60.39,1.05,"382,437,127.80"
HydroPower Index,"2,581.12",39.74,1.56,"791,857,039.00"
Investment,75.81,0.05,0.07,"254,602,380.70"
Life Insurance,"12,416.31",94.68,0.77,"336,573,321.00"
Manufacturing And Processing,"5,735.37",-9.99,-0.17,"357,645,997.60"
Microfinance Index,"4,302.05",353.70,8.96,"1,034,829,661.90"
Mutual Fund,14.75,0.24,1.63,"8,843,243.52"
Non Life Insurance,"11,499.79",-14.97,-0.13,"482,994,006.10"
Others Index,"1,627.26",31.30,1.96,"121,718,869.80"
Trading Index,"2,715.06",-17.99,-0.66,"16,102,193.00"
