Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,677.45",49.09,1.86,"7,312,790,196.17"
Sensitive Index,451.01,8.68,1.96,"3,372,446,019.50"
Float Index,181.99,3.89,2.18,"7,162,246,967.10"
Sensitive Float Index,153.19,3.08,2.05,"3,372,446,019.50"
Banking SubIndex,"1,340.48",25.24,1.91,"433,098,365.30"
Development Bank Index,"5,509.22",157.88,2.95,"551,228,312.10"
Finance Index,"2,450.99",58.57,2.44,"145,849,799.60"
Hotels And Tourism,"7,117.48",236.00,3.42,"703,492,156.00"
HydroPower Index,"3,523.85",84.35,2.45,"3,129,384,567.30"
Investment,113.07,2.58,2.33,"555,391,266.30"
Life Insurance,"13,421.49",176.13,1.32,"505,442,839.00"
Manufacturing And Processing,"7,239.71",134.64,1.89,"211,006,822.10"
Microfinance Index,"4,763.60",53.29,1.13,"206,101,337.70"
Mutual Fund,19.63,0.06,0.33,"20,287,109.67"
Non Life Insurance,"12,570.16",215.54,1.74,"251,365,642.10"
Others Index,"2,389.51",19.98,0.84,"460,864,920.20"
Trading Index,"4,360.74",64.39,1.49,"9,020,939.40"
