Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,889.03",-40.26,-1.37,"5,358,097,251.00"
Sensitive Index,538.50,-7.16,-1.31,"5,467,160,000.00"
Float Index,202.24,-2.92,-1.43,"5,275,900,000.00"
Sensitive Float Index,181.23,-2.61,-1.42,"3,627,960,000.00"
Banking SubIndex,"1,948.60",-20.74,-1.05,"784,650,000.00"
Development Bank Index,"5,430.13",-116.91,-2.11,"1,140,890,000.00"
Finance Index,"2,821.99",-86.72,-2.98,"579,386,000.00"
Hotels And Tourism,"3,475.92",-79.53,-2.24,"22,723,900.00"
HydroPower Index,"3,376.95",-72.81,-2.11,"1,707,490,000.00"
Investment,100.57,-1.88,-1.84,"186,841,000.00"
Life Insurance,"16,246.07",-175.30,-1.07,"378,226,000.00"
Manufacturing And Processing,"6,729.10",-73.79,-1.08,"168,724,000.00"
Microfinance Index,"5,466.45",-52.19,-0.95,"434,237,000.00"
Mutual Fund,15.79,-0.04,-0.25,"34,086,700.00"
Non Life Insurance,"13,068.84",-272.91,-2.05,"448,316,000.00"
Others Index,"1,851.25",-21.16,-1.13,"251,469,000.00"
Trading Index,"3,380.86",-27.21,-0.80,"12,948,200.00"
