Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,904.40",-15.73,-0.82,"983,367,311.00"
Sensitive Index,363.12,-2.79,-0.76,"401,227,411.60"
Float Index,133.39,-1.14,-0.84,"935,889,911.80"
Sensitive Float Index,121.02,-1.00,-0.82,"400,129,914.60"
Banking SubIndex,"1,245.94",-5.30,-0.42,"294,772,931.80"
Development Bank Index,"3,459.72",-47.33,-1.35,"50,873,866.80"
Finance Index,"1,605.21",-24.38,-1.50,"23,326,911.40"
Hotels And Tourism,"3,547.30",-7.12,-0.20,"30,512,214.60"
HydroPower Index,"2,465.47",-32.32,-1.29,"268,853,424.20"
Investment,63.62,-0.75,-1.17,"25,689,612.40"
Life Insurance,"9,476.65",-76.97,-0.81,"57,739,362.50"
Manufacturing And Processing,"4,353.43",-44.24,-1.01,"52,963,388.80"
Microfinance Index,"3,412.66",-39.30,-1.14,"58,101,325.00"
Mutual Fund,13.49,-0.05,-0.37,"1,435,761.85"
Non Life Insurance,"8,605.23",-35.97,-0.42,"57,418,781.40"
Others Index,"1,405.22",-13.15,-0.93,"13,359,108.40"
Trading Index,"2,126.08",-11.27,-0.53,"2,278,984.50"
