Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,161.44",51.86,1.67,"17,846,147,279.00"
Sensitive Index,587.95,12.00,2.08,"18,441,600,000.00"
Float Index,221.32,4.20,1.93,"17,706,900,000.00"
Sensitive Float Index,197.31,4.59,2.38,"12,067,600,000.00"
Banking SubIndex,"2,129.76",39.04,1.87,"2,595,010,000.00"
Development Bank Index,"5,445.43",406.44,8.07,"4,397,080,000.00"
Finance Index,"3,001.35",190.64,6.78,"2,615,670,000.00"
Hotels And Tourism,"3,698.20",-8.78,-0.24,"85,879,700.00"
HydroPower Index,"3,689.88",-3.01,-0.08,"6,335,410,000.00"
Investment,117.40,2.15,1.86,"570,909,000.00"
Life Insurance,"18,172.28",211.72,1.18,"439,498,000.00"
Manufacturing And Processing,"6,715.48",44.54,0.67,"203,682,000.00"
Microfinance Index,"5,759.22",73.44,1.29,"919,050,000.00"
Mutual Fund,17.48,0.07,0.39,"98,434,700.00"
Non Life Insurance,"14,632.10",142.33,0.98,"936,766,000.00"
Others Index,"2,140.91",8.83,0.41,"813,054,000.00"
Trading Index,"3,975.41",-67.28,-1.66,"47,190,200.00"
