Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,566.07",15.70,0.61,"4,105,406,134.01"
Sensitive Index,443.53,2.65,0.60,"1,687,626,463.50"
Float Index,175.50,1.16,0.66,"4,031,530,768.10"
Sensitive Float Index,150.37,0.96,0.64,"1,687,626,463.50"
Banking SubIndex,"1,333.36",4.15,0.31,"265,544,891.70"
Development Bank Index,"5,382.36",66.72,1.25,"303,952,088.20"
Finance Index,"2,276.32",20.15,0.89,"96,514,549.10"
Hotels And Tourism,"6,484.12",82.20,1.28,"49,009,849.90"
HydroPower Index,"3,348.46",31.02,0.93,"2,098,076,475.90"
Investment,103.54,1.22,1.19,"314,466,562.40"
Life Insurance,"12,816.54",59.13,0.46,"211,354,393.40"
Manufacturing And Processing,"7,322.96",14.68,0.20,"165,362,798.30"
Microfinance Index,"4,823.98",22.86,0.47,"237,753,044.60"
Mutual Fund,19.88,0.01,0.08,"3,883,885.62"
Non Life Insurance,"10,620.75",89.19,0.84,"100,524,381.90"
Others Index,"2,313.68",12.33,0.53,"180,036,069.70"
Trading Index,"3,802.18",3.51,0.09,"8,935,663.00"
