Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,561.94",-4.15,-0.16,"4,514,408,236.33"
Sensitive Index,444.56,-1.05,-0.23,"1,962,772,770.30"
Float Index,175.24,-0.38,-0.22,"4,025,803,479.50"
Sensitive Float Index,150.81,-0.34,-0.23,"1,962,772,770.30"
Banking SubIndex,"1,337.88",-8.15,-0.60,"369,853,946.00"
Development Bank Index,"5,310.47",-33.78,-0.63,"144,310,471.80"
Finance Index,"2,294.32",-17.54,-0.75,"105,814,613.40"
Hotels And Tourism,"6,312.46",101.98,1.64,"54,110,176.70"
HydroPower Index,"3,294.94",10.37,0.31,"1,682,055,727.30"
Investment,103.53,0.10,0.10,"590,875,058.90"
Life Insurance,"12,768.65",-33.72,-0.26,"198,844,028.10"
Manufacturing And Processing,"7,246.43",-21.91,-0.30,"229,952,103.60"
Microfinance Index,"4,838.84",-3.88,-0.08,"335,743,316.40"
Mutual Fund,19.95,-0.09,-0.48,"2,945,976.64"
Non Life Insurance,"10,627.65",-43.99,-0.41,"59,842,258.80"
Others Index,"2,349.01",-7.01,-0.29,"246,828,000.50"
Trading Index,"3,833.10",21.17,0.55,"7,573,778.00"
