Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,633.42",47.55,1.83,"5,531,370,061.57"
Sensitive Index,456.78,8.25,1.84,"2,285,861,595.90"
Float Index,180.44,3.40,1.92,"5,466,507,619.20"
Sensitive Float Index,154.96,2.87,1.88,"2,285,861,595.90"
Banking SubIndex,"1,372.47",22.53,1.66,"470,561,655.90"
Development Bank Index,"5,430.33",121.55,2.28,"224,930,825.60"
Finance Index,"2,322.11",61.17,2.70,"376,080,261.90"
Hotels And Tourism,"6,895.56",94.32,1.38,"78,273,375.00"
HydroPower Index,"3,357.97",65.03,1.97,"2,334,976,827.90"
Investment,102.51,2.00,1.99,"198,915,751.60"
Life Insurance,"13,071.76",247.16,1.92,"360,432,533.00"
Manufacturing And Processing,"8,443.46",156.79,1.89,"570,195,232.30"
Microfinance Index,"4,912.91",67.32,1.38,"374,930,285.10"
Mutual Fund,20.53,0.19,0.94,"17,932,213.28"
Non Life Insurance,"10,978.68",183.85,1.70,"116,229,937.80"
Others Index,"2,376.14",59.24,2.55,"345,688,579.00"
Trading Index,"3,810.95",27.57,0.72,"15,292,354.10"
