Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,032.34",-15.82,-0.77,"998,674,262.44"
Sensitive Index,389.98,-2.27,-0.58,"905,983,000.00"
Float Index,140.07,-1.14,-0.81,"991,352,000.00"
Sensitive Float Index,126.26,-0.85,-0.67,"710,588,000.00"
Banking SubIndex,"1,397.85",-11.07,-0.79,"390,655,606.40"
Development Bank Index,"3,516.76",-16.73,-0.47,"36,123,054.90"
Finance Index,"1,495.02",-17.28,-1.14,"26,929,991.00"
Hotels And Tourism,"2,646.27",-36.01,-1.34,"8,372,276.10"
HydroPower Index,"2,404.57",-5.22,-0.22,"151,058,024.00"
Investment,65.81,-0.92,-1.38,"40,792,621.20"
Life Insurance,"9,641.20",-138.12,-1.41,"87,363,493.80"
Manufacturing And Processing,"4,849.91",-51.50,-1.05,"68,689,957.50"
Microfinance Index,"4,320.14",-28.02,-0.64,"128,435,296.40"
Mutual Fund,14.67,-0.08,-0.53,"2,531,425.14"
Non Life Insurance,"8,408.84",-102.19,-1.20,"34,164,285.00"
Others Index,"1,506.11",-1.55,-0.10,"16,710,226.90"
Trading Index,"1,699.87",-15.78,-0.92,"2,057,322.00"
