Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,690.29",-59.57,-2.17,"5,119,602,540.00"
Sensitive Index,502.19,-10.63,-2.07,"5,168,640,000.00"
Float Index,187.25,-4.17,-2.18,"5,092,410,000.00"
Sensitive Float Index,167.58,-3.67,-2.14,"3,790,560,000.00"
Banking SubIndex,"1,818.15",-29.08,-1.57,"971,077,171.10"
Development Bank Index,"5,192.73",-194.28,-3.61,"1,060,273,077.80"
Finance Index,"2,480.77",-109.26,-4.22,"665,761,267.50"
Hotels And Tourism,"3,200.64",-92.83,-2.82,"18,930,432.40"
HydroPower Index,"3,000.80",-70.45,-2.29,"1,245,115,128.80"
Investment,89.50,-2.81,-3.05,"139,732,731.20"
Life Insurance,"15,114.18",-316.40,-2.05,"187,041,605.70"
Manufacturing And Processing,"6,340.74",-63.36,-0.99,"142,684,165.50"
Microfinance Index,"5,248.82",-114.16,-2.13,"399,795,611.70"
Mutual Fund,15.51,-0.07,-0.45,"18,373,185.29"
Non Life Insurance,"12,205.09",-293.73,-2.35,"153,129,034.70"
Others Index,"1,825.88",-56.14,-2.98,"96,574,545.50"
Trading Index,"3,073.76",-59.23,-1.89,"12,298,357.50"
