Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,051.92",-8.24,-0.40,"3,715,903,824.53"
Sensitive Index,361.18,-1.56,-0.43,"819,164,696.22"
Float Index,138.77,-0.58,-0.41,"3,616,672,652.62"
Sensitive Float Index,118.06,-0.46,-0.39,"815,801,473.52"
Banking SubIndex,"1,074.53",0.09,0.00,"140,321,331.20"
Development Bank Index,"4,029.99",-17.62,-0.43,"163,408,621.52"
Finance Index,"2,423.27",-55.45,-2.23,"722,200,385.20"
Hotels And Tourism,"5,259.98",-27.03,-0.51,"58,082,192.50"
HydroPower Index,"2,583.31",-11.85,-0.45,"1,211,436,866.90"
Investment,75.76,-0.15,-0.20,"214,919,569.20"
Life Insurance,"9,818.31",-99.01,-0.99,"135,121,278.40"
Manufacturing And Processing,"6,352.33",-75.46,-1.17,"153,687,836.20"
Microfinance Index,"4,526.90",-43.84,-0.95,"436,107,574.80"
Mutual Fund,18.95,0.01,0.07,"8,067,511.32"
Non Life Insurance,"10,421.29",-70.00,-0.66,"78,672,482.70"
Others Index,"1,602.89",15.10,0.95,"311,212,744.90"
Trading Index,"2,834.26",-40.15,-1.39,"6,425,710.00"
