Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,073.19",-4.59,-0.22,"5,189,079,522.43"
Sensitive Index,368.18,-2.15,-0.58,"1,179,013,041.80"
Float Index,140.13,-0.48,-0.34,"5,127,410,140.50"
Sensitive Float Index,120.28,-0.84,-0.69,"1,169,149,761.20"
Banking SubIndex,"1,098.71",-10.74,-0.96,"192,166,928.80"
Development Bank Index,"4,013.40",-24.14,-0.59,"193,238,846.40"
Finance Index,"2,138.55",-19.67,-0.91,"439,088,551.70"
Hotels And Tourism,"5,457.00",155.09,2.92,"274,022,159.50"
HydroPower Index,"2,527.07",24.17,0.96,"1,485,420,962.90"
Investment,76.98,0.33,0.43,"716,791,166.90"
Life Insurance,"10,048.25",-69.66,-0.68,"133,260,662.40"
Manufacturing And Processing,"6,588.33",33.12,0.50,"185,122,305.70"
Microfinance Index,"4,605.21",-51.13,-1.09,"1,153,838,959.50"
Mutual Fund,19.56,-0.06,-0.31,"4,321,949.42"
Non Life Insurance,"10,519.65",-48.47,-0.45,"113,643,528.10"
Others Index,"1,627.96",0.14,0.00,"247,558,972.20"
Trading Index,"2,987.98",-47.00,-1.54,"20,278,818.80"
