Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,905.14",-63.28,-2.13,"11,819,428,289.00"
Sensitive Index,528.51,-12.61,-2.33,"11,711,700,000.00"
Float Index,200.88,-4.47,-2.18,"11,597,400,000.00"
Sensitive Float Index,174.68,-4.27,-2.39,"8,189,230,000.00"
Banking SubIndex,"1,935.34",-35.42,-1.80,"2,569,030,000.00"
Development Bank Index,"4,559.05",-165.22,-3.50,"2,000,880,000.00"
Finance Index,"2,321.17",-80.04,-3.33,"1,059,800,000.00"
Hotels And Tourism,"3,679.94",-88.58,-2.35,"156,309,000.00"
HydroPower Index,"2,891.42",-101.09,-3.38,"2,286,980,000.00"
Investment,107.92,-2.28,-2.07,"487,893,000.00"
Life Insurance,"17,945.45",-310.94,-1.70,"588,690,000.00"
Manufacturing And Processing,"6,084.02",-149.50,-2.40,"369,962,000.00"
Microfinance Index,"5,271.43",-117.64,-2.18,"768,243,000.00"
Mutual Fund,15.40,-0.20,-1.26,"129,244,000.00"
Non Life Insurance,"14,855.18",-279.25,-1.85,"2,068,070,000.00"
Others Index,"2,268.37",-51.03,-2.20,"1,356,400,000.00"
Trading Index,"3,832.16",-98.48,-2.51,"38,260,700.00"
