Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,276.68",-20.79,-1.60,"965,018,662.00"
Sensitive Index,274.62,-4.10,-1.47,"1,080,420,000.00"
Float Index,90.45,-1.49,-1.62,"958,623,000.00"
Sensitive Float Index,90.30,-1.35,-1.47,"878,132,000.00"
Banking SubIndex,"1,121.73",-18.46,-1.62,"326,338,000.00"
Development Bank Index,"1,726.34",-21.31,-1.22,"238,664,000.00"
Finance Index,654.50,-10.67,-1.60,"63,924,800.00"
Hotels And Tourism,"1,958.18",-39.80,-1.99,"7,483,440.00"
HydroPower Index,987.39,-18.96,-1.88,"39,505,800.00"
Life Insurance,"7,089.45",-125.00,-1.73,"195,420,000.00"
Manufacturing And Processing,"2,454.89",-26.05,-1.05,"41,544,600.00"
Microfinance Index,"1,989.01",-26.81,-1.33,"204,883,000.00"
Mutual Fund,10.13,-0.06,-0.59,"1,367,070.00"
Non Life Insurance,"5,288.53",-151.74,-2.79,"271,613,000.00"
Others Index,665.34,-6.72,-1.00,"13,713,400.00"
Trading Index,774.51,-16.72,-2.11,"6,376,830.00"
