Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,044.72",-5.87,-0.29,"1,642,648,586.50"
Sensitive Index,391.64,-0.86,-0.22,"1,428,510,000.00"
Float Index,141.42,-0.45,-0.32,"1,633,080,000.00"
Sensitive Float Index,128.63,-0.49,-0.38,"1,026,040,000.00"
Banking SubIndex,"1,382.49",2.29,0.17,"341,129,515.10"
Development Bank Index,"3,545.18",-34.92,-0.98,"93,327,439.20"
Finance Index,"1,659.54",-15.04,-0.90,"138,227,515.60"
Hotels And Tourism,"2,748.13",-20.63,-0.74,"8,101,609.30"
HydroPower Index,"2,333.12",-14.28,-0.61,"299,156,664.20"
Investment,66.32,-0.72,-1.07,"68,159,958.00"
Life Insurance,"9,721.73",-150.34,-1.52,"84,171,612.70"
Manufacturing And Processing,"5,286.64",-13.26,-0.25,"239,756,500.70"
Microfinance Index,"4,534.39",-21.98,-0.48,"218,236,133.30"
Mutual Fund,14.90,-0.07,-0.44,"3,792,375.90"
Non Life Insurance,"8,152.31",-64.32,-0.78,"43,149,748.50"
Others Index,"1,530.29",16.55,1.09,"95,190,849.20"
Trading Index,"2,032.65",-32.60,-1.58,"4,467,600.00"
