SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
204,2024-09-24,146.12,150.78,145.63,(-3.28),(-2.19 %),177.64,113.28,"2,588,761,566.70","6,119,419","29,519"
205,2024-09-23,149.41,154.46,148.97,(-3.24),(-2.12 %),177.64,113.28,"2,208,758,867.50","5,048,713","27,385"
206,2024-09-22,152.65,155.89,151.71,(0.85),(0.56 %),177.64,113.28,"2,056,274,869.40","4,582,715","25,319"
207,2024-09-18,151.80,153.62,149.83,(0.37),(0.24 %),177.64,113.28,"2,227,973,276.70","5,107,191","27,955"
208,2024-09-16,151.43,154.53,150.97,(-3.05),(-1.97 %),177.64,113.28,"2,881,758,998.29","6,233,390","32,705"
209,2024-09-15,154.48,160.42,154.06,(-2.83),(-1.80 %),177.64,113.28,"4,051,635,649.60","9,226,649","43,243"
210,2024-09-12,157.32,157.45,152.35,(4.83),(3.16 %),177.64,113.28,"3,118,843,123.50","6,960,516","35,822"
211,2024-09-11,152.48,155.07,152.10,(-1.13),(-0.73 %),177.64,113.28,"2,563,916,123.50","5,703,867","29,863"
212,2024-09-10,153.62,157.07,152.79,(-0.62),(-0.40 %),177.64,113.28,"3,045,465,397.80","7,019,509","34,779"
213,2024-09-09,154.25,157.95,153.48,(-3.30),(-2.09 %),177.64,113.28,"3,766,656,783.10","8,329,517","41,933"
214,2024-09-08,157.55,161.65,157.41,(-2.25),(-1.41 %),177.64,113.28,"3,665,602,954.65","7,282,127","38,669"
215,2024-09-05,159.81,162.17,157.24,(-0.69),(-0.43 %),177.64,113.28,"4,010,167,366.60","8,408,795","42,046"
216,2024-09-04,160.50,167.97,159.98,(-5.31),(-3.20 %),177.64,113.28,"5,696,621,729.90","11,452,213","54,070"
217,2024-09-03,165.82,168.91,164.72,(-0.68),(-0.41 %),177.64,113.28,"6,118,283,539.40","12,235,830","56,678"
218,2024-09-02,166.50,166.64,157.30,(8.18),(5.16 %),177.64,113.28,"5,615,010,983.20","12,596,283","61,263"
219,2024-09-01,158.32,164.16,157.81,(-3.68),(-2.27 %),177.64,113.28,"4,366,696,454.80","9,774,474","48,424"
220,2024-08-29,162.01,166.40,160.92,(-3.09),(-1.87 %),177.64,113.28,"5,488,929,962.00","12,026,056","58,193"
221,2024-08-28,165.10,169.79,163.91,(-0.04),(-0.02 %),177.64,113.28,"6,409,218,041.70","14,244,223","67,961"
222,2024-08-27,165.14,173.88,164.50,(-7.70),(-4.45 %),177.64,113.28,"8,651,280,704.50","19,532,048","92,470"
223,2024-08-25,172.85,179.01,172.15,(-4.79),(-2.69 %),177.64,113.28,"9,224,573,061.50","19,258,138","89,933"
224,2024-08-22,177.64,180.51,176.09,(1.61),(0.91 %),177.64,113.28,"10,026,384,305.60","20,479,418","91,045"
225,2024-08-21,176.03,177.07,173.02,(0.81),(0.46 %),176.73,113.28,"8,673,433,266.30","17,923,697","78,959"
226,2024-08-18,175.22,181.30,173.93,(-1.50),(-0.85 %),176.73,113.28,"13,491,881,137.10","28,325,308","117,207"
227,2024-08-15,176.73,178.83,172.11,(6.44),(3.78 %),176.73,113.28,"13,982,950,701.90","29,927,219","122,543"
228,2024-08-14,170.29,170.39,165.51,(2.62),(1.56 %),170.29,113.28,"10,485,520,560.15","21,644,365","94,178"
229,2024-08-13,167.66,170.93,166.21,(-0.57),(-0.34 %),168.24,113.28,"8,827,231,337.64","18,793,543","86,656"
230,2024-08-12,168.24,168.95,165.22,(4.06),(2.47 %),168.24,113.28,"12,261,080,663.20","25,698,953","108,497"
231,2024-08-11,164.17,164.18,159.32,(5.64),(3.56 %),165.72,113.28,"10,863,105,629.35","23,444,640","102,264"
232,2024-08-08,158.53,161.43,157.46,(-0.13),(-0.08 %),165.72,113.28,"9,574,895,116.77","21,356,240","85,853"
233,2024-08-07,158.66,158.75,150.71,(5.99),(3.92 %),165.72,113.28,"7,534,022,722.60","16,410,119","77,343"
