Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,684.01",-22.35,-0.82,"8,377,327,147.77"
Sensitive Index,459.66,-4.13,-0.89,"2,966,046,351.41"
Float Index,184.08,-1.62,-0.87,"8,259,553,722.01"
Sensitive Float Index,156.99,-1.39,-0.88,"2,966,046,351.41"
Banking SubIndex,"1,393.24",-11.10,-0.79,"764,068,999.50"
Development Bank Index,"5,548.13",-45.73,-0.81,"722,558,968.50"
Finance Index,"2,454.13",-96.07,-3.76,"414,534,672.70"
Hotels And Tourism,"6,798.07",41.80,0.61,"237,322,626.50"
HydroPower Index,"3,531.80",-36.53,-1.02,"2,862,256,175.61"
Investment,111.10,-0.85,-0.76,"499,746,124.70"
Life Insurance,"13,218.90",-124.58,-0.93,"802,282,868.40"
Manufacturing And Processing,"7,098.41",-89.77,-1.24,"221,133,763.30"
Microfinance Index,"4,824.50",-34.36,-0.70,"432,111,790.50"
Mutual Fund,19.61,0.01,0.07,"47,785,113.27"
Non Life Insurance,"12,565.71",-84.29,-0.66,"259,653,048.00"
Others Index,"2,375.67",-3.70,-0.15,"1,035,230,933.30"
Trading Index,"4,150.21",-52.64,-1.25,"8,653,751.00"
