Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,996.26",-36.07,-1.78,"1,185,546,179.44"
Sensitive Index,383.51,-6.48,-1.66,"987,415,000.00"
Float Index,137.79,-2.29,-1.63,"1,157,840,000.00"
Sensitive Float Index,124.46,-1.80,-1.43,"712,108,000.00"
Banking SubIndex,"1,385.39",-12.46,-0.89,"236,303,422.90"
Development Bank Index,"3,439.95",-76.82,-2.18,"73,745,808.90"
Finance Index,"1,463.56",-31.46,-2.10,"39,191,837.00"
Hotels And Tourism,"2,599.64",-46.63,-1.76,"15,663,811.70"
HydroPower Index,"2,338.19",-66.38,-2.76,"303,440,751.00"
Investment,64.73,-1.08,-1.64,"72,959,169.70"
Life Insurance,"9,454.31",-186.89,-1.94,"94,891,028.60"
Manufacturing And Processing,"4,782.28",-67.63,-1.39,"71,790,559.00"
Microfinance Index,"4,242.94",-77.20,-1.79,"140,846,857.70"
Mutual Fund,14.53,-0.14,-0.95,"13,935,850.99"
Non Life Insurance,"8,166.11",-242.73,-2.89,"72,673,093.60"
Others Index,"1,454.29",-51.82,-3.44,"28,700,708.30"
Trading Index,"1,646.89",-52.98,-3.12,"7,636,601.00"
