Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,867.22",-5.89,-0.31,"863,816,561.06"
Sensitive Index,365.34,-1.31,-0.36,"419,997,712.50"
Float Index,131.17,-0.11,-0.08,"855,923,329.60"
Sensitive Float Index,119.83,-0.40,-0.33,"418,791,146.50"
Banking SubIndex,"1,275.49",3.38,0.27,"267,126,091.70"
Development Bank Index,"3,280.46",-17.84,-0.54,"57,270,352.30"
Finance Index,"1,471.73",-22.38,-1.50,"25,674,091.10"
Hotels And Tourism,"2,744.72",-8.17,-0.30,"33,688,597.40"
HydroPower Index,"1,950.95",-14.07,-0.72,"148,408,891.50"
Investment,55.09,-0.29,-0.53,"22,093,415.10"
Life Insurance,"9,100.20",-37.83,-0.41,"30,473,809.80"
Manufacturing And Processing,"4,898.00",-33.29,-0.68,"73,857,873.00"
Microfinance Index,"4,252.12",-13.56,-0.32,"137,018,238.20"
Mutual Fund,13.12,-0.04,-0.30,"2,395,355.66"
Non Life Insurance,"7,417.00",-20.15,-0.27,"19,003,795.10"
Others Index,"1,484.65",-20.93,-1.39,"39,812,014.40"
Trading Index,"1,828.74",-15.17,-0.82,"1,496,160.00"
