Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,599.58",-19.13,-0.73,"3,239,760,549.52"
Sensitive Index,458.18,-3.17,-0.68,"929,540,677.40"
Float Index,178.42,-1.34,-0.74,"3,203,545,856.40"
Sensitive Float Index,154.81,-1.11,-0.71,"929,540,677.40"
Banking SubIndex,"1,437.66",-9.81,-0.67,"300,890,534.80"
Development Bank Index,"5,455.56",-26.11,-0.47,"213,271,790.90"
Finance Index,"2,300.07",-18.61,-0.80,"110,131,680.00"
Hotels And Tourism,"7,214.05",-0.82,-0.01,"85,529,063.20"
HydroPower Index,"3,681.44",-44.50,-1.19,"1,686,934,114.10"
Investment,95.13,-0.40,-0.41,"121,833,943.60"
Life Insurance,"11,498.93",-94.48,-0.81,"68,755,431.10"
Manufacturing And Processing,"10,306.02",-48.54,-0.46,"327,278,822.70"
Microfinance Index,"4,465.59",-24.23,-0.53,"165,403,008.90"
Mutual Fund,20.54,-0.16,-0.80,"12,727,405.62"
Non Life Insurance,"10,302.38",-116.75,-1.12,"47,223,311.40"
Others Index,"1,888.87",-14.88,-0.78,"73,019,497.70"
Trading Index,"3,236.69",-16.45,-0.50,"3,274,658.00"
