Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,543.03",8.66,0.34,"7,649,411,398.00"
Sensitive Index,465.13,2.56,0.55,"7,959,100,000.00"
Float Index,173.73,0.98,0.57,"7,621,640,000.00"
Sensitive Float Index,149.52,0.91,0.61,"6,679,060,000.00"
Banking SubIndex,"1,797.85",26.61,1.50,"3,077,040,000.00"
Development Bank Index,"2,603.16",1.01,0.04,"1,384,730,000.00"
Finance Index,"1,203.37",38.12,3.27,"952,096,000.00"
Hotels And Tourism,"2,129.64",44.60,2.14,"34,606,100.00"
HydroPower Index,"1,948.13",-19.27,-0.98,"482,152,000.00"
Life Insurance,"18,512.93",-115.59,-0.62,"560,374,000.00"
Manufacturing And Processing,"5,927.05",-69.11,-1.15,"259,706,000.00"
Microfinance Index,"4,441.64",-44.97,-1.00,"1,171,090,000.00"
Mutual Fund,12.09,-0.03,-0.23,"9,684,880.00"
Non Life Insurance,"13,251.11",62.15,0.47,"1,542,640,000.00"
Others Index,"2,056.99",-6.20,-0.30,"415,528,000.00"
Trading Index,"2,947.72",-97.67,-3.21,"31,442,400.00"
