Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,030.86",-10.83,-0.53,"2,235,485,534.30"
Sensitive Index,359.46,-2.17,-0.60,"379,526,524.00"
Float Index,137.25,-0.91,-0.65,"2,180,564,676.20"
Sensitive Float Index,117.56,-0.73,-0.62,"362,156,989.10"
Banking SubIndex,"1,071.97",-6.12,-0.56,"155,422,606.10"
Development Bank Index,"3,954.22",-48.23,-1.20,"99,764,328.10"
Finance Index,"1,918.25",-33.64,-1.72,"159,550,880.10"
Hotels And Tourism,"5,191.03",-39.08,-0.74,"30,761,592.40"
HydroPower Index,"2,487.14",-9.36,-0.37,"807,554,904.40"
Investment,75.83,-0.52,-0.68,"68,271,190.60"
Life Insurance,"10,190.05",-81.31,-0.79,"127,691,996.90"
Manufacturing And Processing,"7,100.04",64.07,0.91,"256,198,612.00"
Microfinance Index,"3,908.93",-27.32,-0.69,"289,096,768.30"
Mutual Fund,18.30,-0.01,-0.09,"5,336,175.50"
Non Life Insurance,"10,522.65",-61.39,-0.58,"74,324,228.40"
Others Index,"1,682.05",-8.99,-0.53,"127,000,276.30"
Trading Index,"2,797.07",-45.66,-1.60,"7,452,454.40"
