Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,528.95",14.57,0.58,"5,141,897,169.00"
Sensitive Index,448.89,0.09,0.02,"4,876,630,000.00"
Float Index,173.95,1.08,0.63,"5,042,550,000.00"
Sensitive Float Index,145.94,0.10,0.07,"3,125,470,000.00"
Banking SubIndex,"1,760.61",-6.68,-0.38,"956,801,000.00"
Development Bank Index,"2,551.88",-6.05,-0.24,"860,287,000.00"
Finance Index,"1,140.39",-4.74,-0.41,"165,913,000.00"
Hotels And Tourism,"3,282.99",155.50,4.97,"44,045,800.00"
HydroPower Index,"2,354.20",129.84,5.84,"1,276,910,000.00"
Investment,97.60,1.03,1.06,"646,698,000.00"
Life Insurance,"17,068.05",-98.78,-0.58,"329,828,000.00"
Manufacturing And Processing,"5,529.44",-42.33,-0.76,"118,652,000.00"
Microfinance Index,"4,551.33",69.00,1.54,"823,123,000.00"
Mutual Fund,13.02,0.02,0.18,"14,513,400.00"
Non Life Insurance,"12,781.46",174.04,1.38,"799,252,000.00"
Others Index,"1,962.47",-11.41,-0.58,"803,998,000.00"
Trading Index,"4,055.40",346.46,9.34,"103,134,000.00"
