Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,106.15",-17.68,-0.83,"2,857,072,961.40"
Sensitive Index,406.11,-3.44,-0.84,"2,586,650,000.00"
Float Index,144.56,-1.37,-0.94,"2,785,590,000.00"
Sensitive Float Index,133.20,-1.16,-0.86,"1,664,590,000.00"
Banking SubIndex,"1,374.62",-5.84,-0.42,"354,441,854.40"
Development Bank Index,"3,813.06",-52.03,-1.35,"219,637,147.10"
Finance Index,"1,864.76",-24.84,-1.31,"223,921,864.00"
Hotels And Tourism,"2,826.87",-46.16,-1.61,"20,951,816.50"
HydroPower Index,"2,552.14",-26.81,-1.04,"769,095,080.30"
Investment,70.20,-0.98,-1.38,"180,029,794.40"
Life Insurance,"9,802.98",-101.92,-1.03,"81,927,099.90"
Manufacturing And Processing,"5,449.08",5.64,0.10,"327,480,070.00"
Microfinance Index,"4,792.91",-17.48,-0.36,"443,378,953.90"
Mutual Fund,14.92,0.04,0.27,"5,202,773.30"
Non Life Insurance,"8,371.99",-36.48,-0.43,"84,565,296.60"
Others Index,"1,557.28",-38.65,-2.42,"64,796,236.50"
Trading Index,"2,212.03",-11.38,-0.51,"15,555,375.40"
