Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,070.59",-30.56,-1.45,"4,667,179,304.13"
Sensitive Index,369.99,-5.99,-1.59,"773,658,513.30"
Float Index,141.26,-2.07,-1.44,"4,655,375,664.30"
Sensitive Float Index,121.23,-1.95,-1.58,"747,220,664.70"
Banking SubIndex,"1,122.32",-12.44,-1.09,"277,549,586.50"
Development Bank Index,"4,021.90",-99.25,-2.40,"168,979,660.10"
Finance Index,"1,773.06",-40.00,-2.20,"118,879,331.50"
Hotels And Tourism,"5,369.61",-98.79,-1.80,"109,053,135.80"
HydroPower Index,"2,715.44",-16.09,-0.58,"2,432,308,810.00"
Investment,79.13,-1.67,-2.06,"215,307,063.40"
Life Insurance,"10,495.09",-187.73,-1.75,"223,759,480.80"
Manufacturing And Processing,"5,729.08",-59.85,-1.03,"298,598,903.50"
Microfinance Index,"3,676.77",-57.91,-1.55,"127,884,531.80"
Mutual Fund,18.21,-0.12,-0.70,"3,569,379.84"
Non Life Insurance,"10,788.25",-197.97,-1.80,"209,305,997.40"
Others Index,"1,754.04",-40.84,-2.27,"468,718,105.60"
Trading Index,"2,809.26",-14.85,-0.52,"5,031,057.90"
