Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,531.55",-13.85,-0.54,"4,000,971,898.76"
Sensitive Index,449.93,-2.40,-0.53,"1,368,385,009.20"
Float Index,173.82,-0.83,-0.47,"3,971,171,907.80"
Sensitive Float Index,151.78,-0.80,-0.52,"1,368,385,009.20"
Banking SubIndex,"1,437.96",-6.93,-0.47,"539,800,778.60"
Development Bank Index,"5,294.63",-18.20,-0.34,"220,875,216.70"
Finance Index,"2,183.58",-14.70,-0.66,"128,969,151.90"
Hotels And Tourism,"6,952.45",-35.32,-0.50,"167,431,548.50"
HydroPower Index,"3,477.88",-19.47,-0.55,"1,794,072,313.60"
Investment,93.90,-0.36,-0.38,"279,662,062.90"
Life Insurance,"11,189.78",-19.32,-0.17,"47,827,871.40"
Manufacturing And Processing,"10,458.45",-121.00,-1.14,"551,934,925.70"
Microfinance Index,"4,391.68",-25.03,-0.56,"124,311,407.40"
Mutual Fund,19.48,-0.11,-0.57,"8,661,933.17"
Non Life Insurance,"9,262.31",-73.30,-0.78,"43,404,994.50"
Others Index,"1,783.59",-11.60,-0.64,"57,903,557.90"
Trading Index,"3,179.06",-8.81,-0.27,"14,978,078.70"
