Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,175.39",88.12,4.22,"6,344,017,889.00"
Sensitive Index,415.88,17.18,4.31,"5,960,100,000.00"
Float Index,147.74,5.82,4.10,"6,158,510,000.00"
Sensitive Float Index,132.97,5.07,3.97,"5,388,070,000.00"
Banking SubIndex,"1,656.14",70.92,4.47,"2,810,540,000.00"
Development Bank Index,"2,175.54",46.10,2.16,"670,294,000.00"
Finance Index,877.09,7.66,0.88,"459,934,000.00"
Hotels And Tourism,"1,918.98",34.84,1.85,"8,608,420.00"
HydroPower Index,"1,621.62",38.93,2.46,"275,616,000.00"
Life Insurance,"14,022.48",550.95,4.09,"861,427,000.00"
Manufacturing And Processing,"5,710.69",264.44,4.86,"245,883,000.00"
Microfinance Index,"3,363.43",77.60,2.36,"471,535,000.00"
Mutual Fund,11.54,0.02,0.21,"23,954,300.00"
Non Life Insurance,"9,708.47",268.42,2.84,"1,285,780,000.00"
Others Index,"1,775.36",103.44,6.19,"830,129,000.00"
Trading Index,"2,520.67",221.57,9.64,"32,838,200.00"
