Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,041.06",-24.83,-1.20,"2,734,853,057.65"
Sensitive Index,394.39,-3.75,-0.94,"2,550,180,000.00"
Float Index,140.67,-1.43,-1.01,"2,701,950,000.00"
Sensitive Float Index,129.30,-1.15,-0.88,"1,806,260,000.00"
Banking SubIndex,"1,352.48",-3.42,-0.25,"221,053,184.00"
Development Bank Index,"3,667.75",-101.04,-2.68,"271,585,801.20"
Finance Index,"1,780.87",-47.86,-2.62,"288,394,507.70"
Hotels And Tourism,"2,769.37",-24.33,-0.87,"9,017,109.00"
HydroPower Index,"2,411.31",-79.20,-3.18,"1,059,175,675.00"
Investment,67.05,-1.06,-1.55,"100,606,256.30"
Life Insurance,"9,429.93",-86.59,-0.91,"85,725,359.80"
Manufacturing And Processing,"5,058.74",-98.11,-1.90,"152,645,304.10"
Microfinance Index,"4,643.65",-59.71,-1.27,"349,053,298.80"
Mutual Fund,14.60,-0.13,-0.90,"4,344,211.96"
Non Life Insurance,"8,168.28",-142.01,-1.71,"73,860,845.10"
Others Index,"1,526.37",-10.76,-0.70,"81,471,907.20"
Trading Index,"2,114.33",-38.01,-1.77,"9,358,362.90"
