Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,845.01",23.39,1.28,"857,624,318.45"
Sensitive Index,352.94,4.00,1.15,"339,716,628.30"
Float Index,129.15,1.60,1.25,"847,863,892.70"
Sensitive Float Index,117.55,1.20,1.03,"339,295,496.30"
Banking SubIndex,"1,209.14",8.65,0.72,"182,996,830.30"
Development Bank Index,"3,419.86",54.93,1.63,"48,384,853.20"
Finance Index,"1,552.23",34.56,2.28,"21,428,437.00"
Hotels And Tourism,"3,429.19",20.02,0.59,"16,914,581.10"
HydroPower Index,"2,298.71",49.28,2.19,"220,039,509.40"
Investment,63.43,0.70,1.12,"39,009,147.60"
Life Insurance,"9,296.93",93.37,1.01,"40,400,541.10"
Manufacturing And Processing,"4,392.43",37.82,0.87,"70,593,262.20"
Microfinance Index,"3,287.58",31.18,0.96,"69,761,653.00"
Mutual Fund,13.46,0.01,0.04,"1,283,603.86"
Non Life Insurance,"8,614.31",171.23,2.03,"73,893,114.80"
Others Index,"1,331.88",30.82,2.37,"62,090,322.00"
Trading Index,"2,011.66",14.13,0.71,"2,351,641.00"
