Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,833.60",-4.18,-0.14,"8,665,568,641.79"
Sensitive Index,476.65,-1.49,-0.31,"2,550,174,854.40"
Float Index,192.13,-0.39,-0.20,"8,602,393,372.20"
Sensitive Float Index,161.41,-0.41,-0.25,"2,550,174,854.40"
Banking SubIndex,"1,468.90",-7.03,-0.47,"467,775,997.80"
Development Bank Index,"5,999.85",-33.31,-0.55,"307,687,563.70"
Finance Index,"2,478.96",-7.25,-0.29,"179,179,160.40"
Hotels And Tourism,"7,953.24",80.35,1.02,"91,410,889.30"
HydroPower Index,"4,042.84",26.67,0.66,"5,253,792,019.70"
Investment,106.77,0.14,0.13,"363,248,538.40"
Life Insurance,"12,840.53",-59.45,-0.46,"117,952,003.40"
Manufacturing And Processing,"11,689.89",47.51,0.40,"1,264,993,758.60"
Microfinance Index,"4,945.92",-21.04,-0.42,"221,114,712.30"
Mutual Fund,21.95,0.08,0.36,"14,109,329.49"
Non Life Insurance,"11,245.96",51.69,0.46,"66,900,870.90"
Others Index,"2,112.45",-34.79,-1.62,"250,143,200.80"
Trading Index,"3,792.16",-8.21,-0.21,"18,194,656.90"
