Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,154.03",-24.88,-0.78,"21,647,600,655.00"
Sensitive Index,589.28,-1.90,-0.32,"22,812,000,000.00"
Float Index,220.83,-1.77,-0.79,"21,534,200,000.00"
Sensitive Float Index,197.71,-1.05,-0.53,"16,282,700,000.00"
Banking SubIndex,"2,117.94",-7.15,-0.34,"4,316,720,000.00"
Development Bank Index,"5,588.81",-160.13,-2.79,"5,369,960,000.00"
Finance Index,"2,926.83",-87.05,-2.89,"2,546,560,000.00"
Hotels And Tourism,"3,698.88",-66.04,-1.75,"95,637,200.00"
HydroPower Index,"3,655.52",-157.41,-4.13,"6,084,570,000.00"
Investment,118.70,0.66,0.56,"817,734,000.00"
Life Insurance,"18,019.05",-191.20,-1.05,"596,795,000.00"
Manufacturing And Processing,"6,981.49",160.23,2.35,"1,020,110,000.00"
Microfinance Index,"5,876.46",115.12,2.00,"1,987,540,000.00"
Mutual Fund,17.32,-0.13,-0.75,"75,812,100.00"
Non Life Insurance,"14,438.27",-224.62,-1.53,"1,285,230,000.00"
Others Index,"2,076.85",-40.14,-1.90,"1,182,810,000.00"
Trading Index,"3,823.78",-36.50,-0.95,"48,608,100.00"
