Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,990.59",-2.82,-0.14,"1,130,008,041.15"
Sensitive Index,381.71,-1.13,-0.29,"476,789,650.00"
Float Index,137.98,-0.18,-0.13,"1,104,947,545.00"
Sensitive Float Index,126.39,-0.28,-0.22,"475,989,098.20"
Banking SubIndex,"1,262.80",-0.83,-0.06,"360,996,197.20"
Development Bank Index,"3,735.75",-1.88,-0.05,"62,308,303.10"
Finance Index,"1,687.87",-4.71,-0.27,"29,769,670.90"
Hotels And Tourism,"5,612.67",72.15,1.30,"62,127,216.40"
HydroPower Index,"2,037.71",-5.43,-0.26,"145,458,441.10"
Investment,70.07,-0.13,-0.18,"29,949,288.20"
Life Insurance,"10,900.26",-9.32,-0.08,"102,207,422.10"
Manufacturing And Processing,"5,166.31",-36.61,-0.70,"92,147,432.20"
Microfinance Index,"3,619.08",-15.54,-0.42,"80,192,790.30"
Mutual Fund,18.87,-0.07,-0.37,"6,118,599.25"
Non Life Insurance,"10,618.49",-3.93,-0.03,"86,134,110.70"
Others Index,"1,457.20",-6.14,-0.42,"45,164,468.80"
Trading Index,"2,907.35",37.55,1.30,"8,492,204.00"
