Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,625.69",5.70,0.21,"4,053,720,782.10"
Sensitive Index,451.86,1.18,0.26,"1,411,380,641.40"
Float Index,179.75,0.52,0.29,"3,970,795,521.10"
Sensitive Float Index,153.22,0.45,0.29,"1,411,380,641.40"
Banking SubIndex,"1,355.67",4.24,0.31,"238,118,575.10"
Development Bank Index,"5,468.56",38.65,0.71,"299,371,405.80"
Finance Index,"2,339.66",40.46,1.75,"367,799,402.00"
Hotels And Tourism,"6,969.58",-25.97,-0.37,"84,766,081.70"
HydroPower Index,"3,362.51",4.59,0.13,"1,675,818,675.00"
Investment,102.92,0.04,0.04,"115,148,783.70"
Life Insurance,"13,360.21",87.81,0.66,"352,979,027.40"
Manufacturing And Processing,"8,305.50",33.52,0.40,"199,769,400.20"
Microfinance Index,"4,924.47",3.87,0.07,"285,477,196.30"
Mutual Fund,20.31,0.10,0.50,"5,741,761.30"
Non Life Insurance,"10,830.81",-40.41,-0.37,"64,582,803.60"
Others Index,"2,347.72",1.24,0.05,"284,853,079.30"
Trading Index,"3,771.82",-10.55,-0.27,"2,111,091.00"
