SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
161,2024-12-05,"1,440.26","1,457.35","1,436.60",(-14.15),(-0.97 %),"1,712.18","1,014.79","429,346,747.30","1,391,316","6,267"
162,2024-12-04,"1,454.41","1,480.38","1,452.76",(-5.03),(-0.34 %),"1,712.18","1,014.79","468,149,933.10","1,517,372","6,026"
163,2024-12-03,"1,459.44","1,481.37","1,452.00",(-2.89),(-0.19 %),"1,712.18","1,014.79","572,554,265.60","1,831,704","6,606"
164,2024-12-02,"1,462.33","1,487.95","1,457.63",(-8.32),(-0.56 %),"1,712.18","1,014.79","568,819,374.90","1,911,560","6,760"
165,2024-12-01,"1,470.66","1,509.77","1,467.28",(-22.01),(-1.47 %),"1,712.18","1,014.79","591,533,651.00","1,925,886","6,443"
166,2024-11-28,"1,492.68","1,509.77","1,490.58",(-13.14),(-0.87 %),"1,712.18","1,014.79","482,420,738.10","1,489,967","5,859"
167,2024-11-27,"1,505.82","1,511.53","1,498.65",(4.77),(0.31 %),"1,712.18","1,014.79","554,905,135.80","1,771,685","7,006"
168,2024-11-26,"1,501.05","1,507.80","1,480.90",(17.80),(1.20 %),"1,712.18","1,014.79","602,294,824.30","1,775,211","6,712"
169,2024-11-25,"1,483.24","1,503.52","1,472.15",(1.74),(0.11 %),"1,712.18","1,014.79","427,905,730.30","1,334,463","5,836"
170,2024-11-24,"1,481.49","1,507.71","1,479.13",(-8.14),(-0.54 %),"1,712.18","1,014.79","562,422,870.40","1,717,694","6,801"
171,2024-11-21,"1,489.63","1,512.67","1,487.56",(-13.66),(-0.90 %),"1,712.18","1,014.79","640,286,171.80","2,156,161","7,744"
172,2024-11-20,"1,503.30","1,513.36","1,494.76",(-3.98),(-0.26 %),"1,712.18","1,014.79","519,063,247.21","1,577,105","6,663"
173,2024-11-19,"1,507.28","1,529.20","1,503.60",(-17.04),(-1.11 %),"1,712.18","1,014.79","751,035,134.70","2,308,360","8,742"
174,2024-11-17,"1,524.32","1,544.68","1,521.91",(-3.32),(-0.21 %),"1,712.18","1,014.79","747,156,216.70","2,461,173","8,316"
