Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,615.03",-10.66,-0.40,"4,577,827,903.19"
Sensitive Index,450.22,-1.63,-0.36,"1,551,140,244.70"
Float Index,179.05,-0.70,-0.38,"4,519,835,898.30"
Sensitive Float Index,152.81,-0.41,-0.26,"1,551,140,244.70"
Banking SubIndex,"1,352.65",-3.01,-0.22,"286,506,369.20"
Development Bank Index,"5,461.51",-7.04,-0.12,"345,522,396.50"
Finance Index,"2,303.73",-35.93,-1.53,"220,637,446.10"
Hotels And Tourism,"6,969.94",0.35,0.00,"105,970,663.90"
HydroPower Index,"3,343.72",-18.78,-0.55,"2,019,266,342.50"
Investment,102.50,-0.42,-0.41,"156,325,172.50"
Life Insurance,"13,270.69",-89.51,-0.67,"426,809,962.40"
Manufacturing And Processing,"8,290.93",-14.57,-0.17,"327,601,014.80"
Microfinance Index,"4,900.31",-24.15,-0.49,"304,168,789.00"
Mutual Fund,20.24,-0.06,-0.32,"21,784,153.70"
Non Life Insurance,"10,854.91",24.10,0.22,"85,003,247.60"
Others Index,"2,319.73",-27.99,-1.19,"232,194,676.30"
Trading Index,"3,790.16",18.34,0.48,"9,829,817.50"
